a_sex,year,ahe08
2,2004,16.43115997
2,2004,7.672346115
2,2004,16.43115997
2,2004,15.60960293
1,2004,21.03188515
1,2004,16.21207809
2,2004,32.91709137
2,2004,32.86231995
1,2004,26.7767067
2,2004,27.16618347
1,2004,16.43115997
2,2004,11.89303112
1,2004,7.667874813
1,2004,29.57608795
2,2004,32.31461716
1,2004,20.44766426
1,2004,25.19444656
1,2004,28.79365158
1,2004,30.67149925
1,2004,41.07789993
1,2004,24.55230713
1,2004,16.27467346
2,2004,11.68438053
1,2004,16.43115997
1,2004,24.64673996
1,2004,12.51897907
2,2004,10.40640068
2,2004,16.43115997
1,2004,15.96201134
2,2004,41.07789993
2,2004,10.2273016
1,2004,24.92059326
1,2004,21.03188515
2,2004,10.96177483
1,2004,32.80754852
2,2004,16.17034912
2,2004,24.64673996
2,2004,16.43115997
1,2004,31.64519882
2,2004,21.33168221
1,2004,21.90821457
2,2004,9.389234543
1,2004,23.55132866
1,2004,43.81642914
1,2004,9.310990334
1,2004,49.65861893
1,2004,31.2974472
1,2004,24.64673996
1,2004,25.08490372
1,2004,32.86231995
2,2004,34.50543594
1,2004,17.80042267
2,2004,44.67557144
1,2004,34.07944489
2,2004,25.19444656
1,2004,34.07944489
1,2004,15.93324661
1,2004,3.286231995
2,2004,14.78804398
1,2004,17.78618431
2,2004,21.90821457
2,2004,20.26509857
1,2004,23.00362587
2,2004,25.55958366
1,2004,35.05314255
2,2004,29.02838326
1,2004,34.17681503
2,2004,32.42415619
1,2004,24.50260735
2,2004,11.50181293
1,2004,14.78804398
2,2004,16.43115997
2,2004,12.59722328
2,2004,14.60547543
2,2004,17.03972244
1,2004,23.85560989
2,2004,15.33574963
1,2004,46.00725174
2,2004,14.78804398
1,2004,38.33937454
2,2004,21.90821457
1,2004,21.90821457
2,2004,12.59722328
1,2004,23.00362587
2,2004,18.42867279
2,2004,19.60785103
2,2004,13.14492798
2,2004,29.96606255
1,2004,29.21095085
2,2004,25.41352654
2,2004,22.40612602
2,2004,13.69263363
1,2004,24.82930946
2,2004,19.93647385
1,2004,17.52657127
2,2004,33.41002655
1,2004,20.26509857
1,2004,45.91782761
2,2004,24.09903526
1,2004,14.60547543
2,2004,28.48067856
2,2004,31.8983593
2,2004,37.24396133
1,2004,28.48067856
1,2004,16.43115997
1,2004,17.03972244
1,2004,31.76690865
1,2004,35.60084534
2,2004,21.90821457
2,2004,16.43115997
1,2004,16.43115997
2,2004,19.45504189
1,2004,25.19444656
1,2004,20.44766426
2,2004,21.90821457
2,2004,15.56636238
2,2004,22.39506149
2,2004,17.52657127
2,2004,8.519861221
1,2004,22.88191223
1,2004,15.11666775
1,2004,44.72927094
1,2004,32.86231995
2,2004,12.26859951
2,2004,38.33937454
2,2004,19.40441704
2,2004,10.95410728
2,2004,31.21920586
1,2004,20.26509857
2,2004,18.45767021
1,2004,21.90821457
2,2004,20.81280136
1,2004,21.90821457
1,2004,28.04251289
2,2004,18.9384346
2,2004,52.57971191
2,2004,15.88345432
2,2004,11.68438053
1,2004,11.77566433
2,2004,35.60084534
2,2004,15.09232426
1,2004,11.39227104
1,2004,33.495224
2,2004,20.44766426
1,2004,38.33937454
2,2004,8.763285637
1,2004,16.53450012
2,2004,21.90821457
1,2004,28.48067856
1,2004,40.53019714
2,2004,19.16968727
2,2004,14.24033928
1,2004,22.72977257
1,2004,17.08840752
2,2004,24.34002495
1,2004,11.33750057
1,2004,46.00725174
1,2004,34.56629181
2,2004,18.62198067
1,2004,18.07427597
2,2004,21.90821457
1,2004,19.73141289
1,2004,13.14492798
2,2004,11.9323082
1,2004,23.55132866
1,2004,12.77979183
2,2004,18.62198067
1,2004,20.81280136
2,2004,32.6631546
1,2004,20.17861748
2,2004,25.39654732
2,2004,54.77053452
2,2004,29.02838326
1,2004,27.64607811
2,2004,14.60547543
2,2004,23.6608696
2,2004,35.05314255
2,2004,7.169960976
1,2004,20.69109154
2,2004,24.09903526
1,2004,24.64673996
1,2004,37.70257568
2,2004,13.69263363
1,2004,7.536425591
1,2004,25.55958366
2,2004,6.682004929
2,2004,21.30573845
1,2004,19.71739197
2,2004,19.91655731
1,2004,24.64673996
2,2004,16.43115997
1,2004,10.22383213
1,2004,24.64673996
1,2004,23.6499157
1,2004,24.34245872
1,2004,41.62560272
2,2004,27.54175568
2,2004,13.69263363
1,2004,13.03161049
1,2004,68.46316528
2,2004,20.81280136
2,2004,19.16968727
1,2004,20.6624527
2,2004,26.24689865
2,2004,11.59382629
1,2004,12.44784927
1,2004,17.74565315
2,2004,25.46829987
2,2004,14.89758587
1,2004,54.77053452
2,2004,21.36050797
1,2004,32.86231995
1,2004,30.67149925
1,2004,13.14492798
1,2004,24.07164955
1,2004,12.04951763
2,2004,19.71739197
1,2004,38.9479332
1,2004,20.934515
1,2004,31.21920586
1,2004,38.33937454
2,2004,9.80104351
1,2004,8.900211334
2,2004,13.69263363
1,2004,30.67149925
1,2004,22.45591927
1,2004,17.52657127
2,2004,16.97886467
1,2004,14.07359314
2,2004,12.44879436
2,2004,10.35163116
1,2004,33.22745514
2,2004,16.43115997
1,2004,19.3000927
2,2004,21.36050797
2,2004,30.25419998
1,2004,54.77053452
2,2004,54.77053452
2,2004,23.00362587
2,2004,28.48067856
1,2004,21.4700489
2,2004,16.43115997
1,2004,28.60725784
1,2004,32.86231995
2,2004,15.56636238
1,2004,31.2974472
2,2004,15.09232426
2,2004,23.36876106
1,2004,11.45968056
2,2004,14.60547543
2,2004,14.24033928
2,2004,16.75978279
2,2004,16.43115997
1,2004,23.00362587
2,2004,18.4029007
2,2004,8.215579987
2,2004,20.37973404
1,2004,30.18464851
2,2004,21.90821457
2,2004,23.98024368
1,2004,21.90821457
2,2004,22.13355637
2,2004,19.16968727
2,2004,41.07789993
1,2004,10.95410728
1,2004,21.90821457
1,2004,21.90821457
1,2004,26.96395493
1,2004,13.36400986
2,2004,15.88345432
2,2004,15.33574963
1,2004,23.55132866
1,2004,13.14492798
2,2004,16.43115997
2,2004,34.28229523
1,2004,20.934515
1,2004,21.90821457
2,2004,32.86231995
2,2004,15.88345432
1,2004,12.04951763
2,2004,10.95410728
1,2004,18.4029007
2,2004,14.51419163
2,2004,10.88967133
1,2004,27.38526726
2,2004,12.51897907
1,2004,33.43302917
1,2004,14.24033928
1,2004,19.16968727
1,2004,14.51419163
1,2004,23.00362587
2,2004,11.81890392
2,2004,24.64673996
1,2004,30.18464851
1,2004,23.16011047
1,2004,31.64519882
2,2004,16.43115997
2,2004,13.58260536
2,2004,26.7767067
1,2004,16.43115997
2,2004,41.07789993
1,2004,24.09903526
1,2004,13.54325962
2,2004,27.54175568
2,2004,25.89152336
1,2004,23.00362587
1,2004,41.07789993
1,2004,17.52657127
2,2004,16.43115997
2,2004,21.36050797
2,2004,21.90821457
1,2004,12.53149796
1,2004,46.00725174
2,2004,16.43115997
1,2004,9.331276894
2,2004,20.81280136
1,2004,31.98599243
1,2004,16.43115997
1,2004,21.42136383
1,2004,53.55341339
1,2004,17.52657127
2,2004,38.33937454
1,2004,20.50608826
2,2004,23.55132866
1,2004,26.65499306
1,2004,34.17681503
2,2004,25.83343697
1,2004,22.78454208
1,2004,25.74214935
1,2004,27.11141396
2,2004,24.09903526
1,2004,49.29347992
2,2004,21.90821457
2,2004,16.95695686
2,2004,6.054422379
1,2004,15.77391434
2,2004,21.90821457
2,2004,17.08840752
1,2004,21.36050797
1,2004,16.43115997
1,2004,32.86231995
2,2004,31.21920586
2,2004,19.88170433
2,2004,6.572463989
1,2004,19.71739197
2,2004,21.90821457
1,2004,13.43703747
1,2004,4.699311733
2,2004,50.20632553
2,2004,16.43115997
1,2004,28.84581375
2,2004,11.8304348
2,2004,35.60084534
1,2004,30.12379456
1,2004,19.4739666
2,2004,25.19444656
2,2004,21.90821457
1,2004,16.43115997
1,2004,28.57593155
1,2004,14.78804398
2,2004,17.109272
1,2004,21.90821457
2,2004,22.78454208
2,2004,52.03200531
2,2004,29.57608795
2,2004,17.52657127
2,2004,23.36876106
1,2004,46.55495071
2,2004,25.03795815
2,2004,21.90821457
2,2004,18.53069687
1,2004,45.80808258
2,2004,51.85838318
1,2004,24.89569855
2,2004,15.33574963
1,2004,21.90821457
1,2004,30.12379456
1,2004,38.33937454
1,2004,21.90821457
1,2004,12.59722328
1,2004,21.06559181
2,2004,30.12379456
1,2004,32.86231995
1,2004,16.43115997
1,2004,35.60084534
2,2004,36.14855194
2,2004,35.60084534
2,2004,25.03795815
1,2004,32.54934692
1,2004,25.74214935
1,2004,35.60084534
1,2004,14.78804398
2,2004,13.14492798
1,2004,9.310990334
1,2004,5.80567646
2,2004,38.33937454
1,2004,19.96081734
2,2004,15.6487236
1,2004,28.23725319
1,2004,19.71739197
2,2004,21.90821457
1,2004,52.57971191
2,2004,14.95235538
2,2004,11.90663719
2,2004,13.64005375
1,2004,13.25446892
2,2004,18.62198067
1,2004,26.28985596
1,2004,12.59722328
1,2004,43.81642914
2,2004,14.11862659
1,2004,30.67149925
2,2004,19.71739197
2,2004,22.72977257
2,2004,21.90821457
2,2004,36.14855194
1,2004,19.16968727
2,2004,35.84980392
2,2004,35.29656601
1,2004,36.02684021
2,2004,13.36400986
1,2004,27.38526726
2,2004,19.02555466
2,2004,21.90821457
2,2004,24.34245872
1,2004,12.26859951
2,2004,33.59259415
2,2004,24.09903526
1,2004,16.43115997
1,2004,36.51368713
1,2004,28.48067856
2,2004,14.45942116
1,2004,13.80217457
1,2004,25.8516922
2,2004,8.530641556
2,2004,13.84477329
2,2004,18.62198067
1,2004,29.57608795
2,2004,15.79697514
1,2004,15.33574963
1,2004,17.03972244
2,2004,19.58046532
2,2004,21.90821457
1,2004,19.49831009
2,2004,26.28985596
1,2004,21.90821457
1,2004,26.28985596
1,2004,54.77053452
1,2004,23.36876106
2,2004,13.54325962
2,2004,30.67149925
2,2004,14.78804398
1,2004,26.28985596
1,2004,15.77391434
2,2004,32.86231995
2,2004,21.90821457
1,2004,26.28985596
1,2004,19.96081734
1,2004,20.26509857
1,2004,26.28985596
2,2004,22.45591927
2,2004,38.9479332
2,2004,6.085614681
1,2004,59.69988251
1,2004,35.05314255
1,2004,35.53998947
2,2004,24.64673996
1,2004,43.81642914
2,2004,21.63436127
1,2004,17.52657127
1,2004,26.24117088
2,2004,5.257971287
2,2004,26.14745331
2,2004,46.85923386
2,2004,25.46829987
2,2004,11.8304348
2,2004,30.12379456
2,2004,21.90821457
1,2004,13.14492798
2,2004,23.35415649
2,2004,26.28985596
1,2004,13.99691391
1,2004,18.50027084
1,2004,16.97886467
2,2004,12.04951763
1,2004,26.28985596
2,2004,22.78454208
1,2004,24.64673996
2,2004,12.87326622
2,2004,25.31615639
1,2004,32.86231995
2,2004,19.16968727
1,2004,26.7767067
1,2004,22.78454208
1,2004,28.75452995
2,2004,11.39227104
1,2004,28.75452995
2,2004,21.2996521
1,2004,41.07789993
2,2004,12.9258461
1,2004,18.07427597
2,2004,19.82171631
1,2004,18.72156525
2,2004,17.5766468
2,2004,24.77818871
1,2004,28.48067856
1,2004,21.63436127
1,2004,18.07427597
2,2004,16.10253716
2,2004,15.94253731
1,2004,20.81280136
1,2004,16.92409515
2,2004,10.95410728
1,2004,19.16968727
2,2004,26.28985596
2,2004,18.62198067
2,2004,5.477053642
1,2004,24.53719902
1,2004,6.110661983
2,2004,4.612255573
2,2004,25.19444656
1,2004,28.72410202
2,2004,21.90821457
1,2004,16.43115997
1,2004,30.12379456
1,2004,35.60084534
2,2004,46.55495071
1,2004,15.77391434
1,2004,24.64673996
2,2004,12.17122936
2,2004,14.24033928
1,2004,18.62198067
1,2004,16.43115997
1,2004,21.90821457
2,2004,21.90821457
2,2004,15.33574963
1,2004,10.69936085
1,2004,23.22270584
1,2004,32.31461716
2,2004,26.7767067
1,2004,26.99404907
1,2004,21.43194962
2,2004,13.14492798
1,2004,6.329039097
1,2004,18.25684357
2,2004,24.26170349
2,2004,10.77884102
1,2004,28.48067856
2,2004,17.92490196
2,2004,25.31615639
1,2004,21.90821457
2,2004,17.63611221
1,2004,19.56090546
1,2004,19.4739666
2,2004,10.95410728
1,2004,10.58896923
1,2004,14.08385181
1,2004,43.81642914
2,2004,13.05364323
1,2004,27.38526726
2,2004,38.46108627
2,2004,14.60547543
2,2004,12.1071701
1,2004,10.95410728
2,2004,17.52657127
2,2004,21.90821457
1,2004,9.437383652
1,2004,10.95410728
1,2004,15.33574963
1,2004,32.86231995
1,2004,27.34144974
1,2004,15.6487236
2,2004,19.71739197
1,2004,14.33992195
2,2004,36.69625854
2,2004,24.64673996
1,2004,12.81630516
1,2004,24.09903526
2,2004,15.33574963
1,2004,12.17122936
1,2004,13.87578678
1,2004,49.29347992
1,2004,19.71739197
1,2004,38.9479332
2,2004,26.7767067
2,2004,12.59722328
1,2004,39.92163467
1,2004,43.3295784
1,2004,15.33574963
1,2004,25.74214935
1,2004,43.81642914
1,2004,21.90821457
1,2004,30.12379456
2,2004,13.14492798
1,2004,46.55495071
1,2004,12.04951763
1,2004,12.12254429
1,2004,13.94159031
2,2004,19.16968727
2,2004,34.07944489
1,2004,26.96395493
2,2004,12.04951763
1,2004,21.36050797
2,2004,21.90821457
2,2004,25.46829987
1,2004,24.09903526
1,2004,24.09903526
1,2004,16.43115997
2,2004,18.07427597
1,2004,19.16968727
2,2004,15.57259464
1,2004,28.16770363
2,2004,65.72463989
2,2004,26.70063591
1,2004,19.16968727
1,2004,12.04951763
1,2004,21.90821457
2,2004,11.0435276
1,2004,26.92884636
1,2004,25.19444656
1,2004,18.77846909
2,2004,21.90821457
1,2004,16.43115997
2,2004,18.50027084
2,2004,15.88345432
2,2004,13.77087784
2,2004,14.24033928
1,2004,23.4730854
2,2004,26.08120537
2,2004,19.51419449
1,2004,28.48067856
2,2004,15.33574963
1,2004,23.00362587
1,2004,16.61372757
1,2004,43.26872253
2,2004,42.99541473
2,2004,23.00362587
1,2004,19.71739197
2,2004,15.33574963
2,2004,17.52657127
1,2004,42.94009781
2,2004,15.57673931
1,2004,21.90821457
2,2004,14.02125645
2,2004,13.14492798
2,2004,21.90821457
2,2004,22.18206596
2,2004,21.90821457
1,2004,54.77053452
2,2004,16.43115997
1,2004,10.01518345
2,2004,17.52657127
1,2004,19.16968727
2,2004,19.71739197
2,2004,9.310990334
2,2004,36.51368713
1,2004,16.43115997
2,2004,21.90821457
1,2004,14.60547543
1,2004,23.89986992
2,2004,15.88345432
1,2004,13.54325962
2,2004,9.493558884
2,2004,19.16968727
2,2004,26.28985596
1,2004,37.24396133
1,2004,31.76690865
2,2004,8.215579987
2,2004,20.37973404
1,2004,31.03663635
1,2004,14.80995274
1,2004,25.03795815
2,2004,25.74214935
2,2004,8.188195229
2,2004,19.99124527
1,2004,38.33937454
2,2004,11.39227104
1,2004,20.81280136
1,2004,22.78454208
2,2004,32.86231995
1,2004,13.25446892
1,2004,17.03972244
1,2004,17.03972244
1,2004,18.0134201
2,2004,21.90821457
1,2004,14.24033928
2,2004,13.14492798
2,2004,17.52657127
2,2004,33.70494461
1,2004,34.68800354
2,2004,26.16814423
2,2004,19.4739666
1,2004,20.44766426
1,2004,13.69263363
1,2004,46.55495071
2,2004,23.55132866
1,2004,30.89058113
1,2004,21.90821457
1,2004,21.90821457
2,2004,16.43115997
2,2004,21.90821457
2,2004,24.53719902
1,2004,15.33574963
2,2004,24.43608284
2,2004,11.68438053
1,2004,14.60547543
2,2004,25.19444656
1,2004,21.36050797
1,2004,44.36413193
2,2004,5.477053642
2,2004,43.26872253
1,2004,15.60960293
1,2004,31.03663635
1,2004,46.55495071
1,2004,8.519861221
1,2004,43.81642914
1,2004,32.86231995
2,2004,10.95410728
2,2004,20.26509857
1,2004,21.90821457
1,2004,35.60084534
1,2004,12.00570107
1,2004,14.60547543
1,2004,6.259489536
1,2004,47.79973984
1,2004,13.69263363
2,2004,13.55570698
1,2004,25.03795815
2,2004,12.77979183
2,2004,21.90821457
1,2004,13.69263363
2,2004,10.68025398
1,2004,21.90821457
1,2004,27.93297195
2,2004,21.90821457
2,2004,10.95410728
1,2004,35.60084534
1,2004,23.6608696
2,2004,14.02125645
1,2004,22.39506149
1,2004,48.68491745
2,2004,18.95903015
2,2004,21.08665466
2,2004,5.055741787
1,2004,21.90821457
2,2004,19.71739197
1,2004,13.48197746
1,2004,43.81642914
2,2004,21.90821457
2,2004,36.51368713
1,2004,25.2787075
2,2004,13.16914082
1,2004,24.64673996
2,2004,26.28985596
1,2004,44.91183853
2,2004,35.60084534
2,2004,13.69263363
2,2004,18.18381691
1,2004,37.24396133
1,2004,36.51368713
2,2004,28.48067856
1,2004,37.24396133
1,2004,21.29478455
1,2004,26.92884636
2,2004,19.16968727
2,2004,21.90821457
1,2004,20.26509857
1,2004,32.86231995
2,2004,27.38526726
2,2004,13.69263363
2,2004,20.81280136
2,2004,41.07789993
1,2004,21.90821457
1,2004,42.35587692
1,2004,10.88594723
2,2004,13.14492798
2,2004,14.78804398
1,2004,9.093975067
1,2004,33.95772934
2,2004,8.215579987
2,2004,20.81280136
2,2004,14.60547543
2,2004,14.02125645
2,2004,16.97886467
1,2004,17.71302414
1,2004,23.73389816
1,2004,17.80042267
1,2004,38.33937454
1,2004,18.07427597
1,2004,17.52657127
2,2004,22.8962307
1,2004,27.38526726
1,2004,13.69263363
1,2004,37.24396133
2,2004,14.24033928
1,2004,15.33574963
1,2004,42.17330933
1,2004,54.77053452
1,2004,48.68491745
1,2004,13.14492798
2,2004,25.55958366
2,2004,21.90821457
1,2004,36.23281479
2,2004,37.02487946
1,2004,19.51822662
2,2004,13.69263363
1,2004,19.4739666
2,2004,18.62198067
1,2004,24.57156563
1,2004,11.44704151
1,2004,32.86231995
2,2004,30.12379456
2,2004,25.03795815
1,2004,33.80124283
1,2004,28.48067856
1,2004,18.07427597
1,2004,16.92907333
2,2004,7.229710579
1,2004,19.16968727
1,2004,29.21095085
2,2004,10.95410728
2,2004,24.09903526
1,2004,32.15742493
1,2004,19.04136658
1,2004,23.99212265
1,2004,4.746779442
1,2004,14.45942116
1,2004,26.7767067
1,2004,43.81642914
1,2004,24.09903526
2,2004,23.00362587
1,2004,19.4739666
2,2004,18.07427597
1,2004,46.55495071
1,2004,25.74214935
1,2004,30.12379456
2,2004,17.52657127
2,2004,46.55495071
1,2004,22.78454208
2,2004,13.14492798
2,2004,21.90821457
1,2004,49.29347992
1,2004,18.77846909
2,2004,16.43115997
1,2004,19.4739666
2,2004,15.33574963
2,2004,16.73239899
2,2004,29.02838326
1,2004,18.07427597
1,2004,27.38526726
2,2004,15.5548315
2,2004,35.60084534
1,2004,16.43115997
1,2004,15.33574963
1,2004,19.60208702
2,2004,19.37147331
2,2004,24.34245872
2,2004,17.14317703
1,2004,19.09144402
1,2004,31.64519882
2,2004,12.59722328
1,2004,15.33574963
2,2004,12.87107468
1,2004,19.36686134
1,2004,14.78804398
2,2004,26.28985596
1,2004,35.60084534
2,2004,31.76690865
2,2004,19.16968727
1,2004,13.14492798
2,2004,20.26509857
1,2004,21.36050797
2,2004,21.36050797
1,2004,14.24033928
1,2004,22.88191223
2,2004,19.02555466
1,2004,35.60084534
1,2004,13.41878033
2,2004,17.52657127
2,2004,18.62198067
1,2004,30.18464851
1,2004,20.44766426
1,2004,10.22383213
1,2004,32.86231995
2,2004,18.77846909
1,2004,12.19246864
1,2004,26.28985596
1,2004,7.689783096
1,2004,19.91655731
2,2004,7.667874813
2,2004,18.36638641
1,2004,23.6608696
2,2004,19.07840347
2,2004,21.90821457
1,2004,23.00362587
1,2004,31.21920586
2,2004,11.28272915
1,2004,18.07427597
2,2004,19.96081734
1,2004,21.08665466
2,2004,18.07427597
2,2004,3.012379408
2,2004,19.71739197
1,2004,9.304144859
1,2004,21.90821457
1,2004,16.43115997
2,2004,17.08840752
2,2004,36.93098831
1,2004,42.06377029
2,2004,23.00362587
1,2004,13.69263363
2,2004,31.76690865
2,2004,14.76613617
2,2004,38.33937454
1,2004,14.08385181
1,2004,8.763285637
1,2004,18.07427597
1,2004,51.11916733
1,2004,16.43115997
2,2004,32.86231995
1,2004,21.90821457
1,2004,13.10111141
1,2004,24.09903526
1,2004,29.47650528
1,2004,21.90821457
2,2004,10.68025398
2,2004,25.19444656
2,2004,23.00362587
1,2004,49.29347992
2,2004,19.3000927
2,2004,15.77391434
1,2004,38.33937454
2,2004,18.25684357
2,2004,16.43115997
2,2004,34.28229523
1,2004,65.72463989
1,2004,26.7767067
1,2004,27.93297195
2,2004,10.51594257
1,2004,31.54782867
1,2004,35.05314255
1,2004,25.74214935
1,2004,8.215579987
2,2004,21.90821457
2,2004,13.82408237
2,2004,7.010628223
2,2004,31.21920586
1,2004,42.06377029
2,2004,15.33574963
1,2004,41.07789993
2,2004,16.92907333
1,2004,21.90821457
1,2004,26.28985596
1,2004,20.9131813
2,2004,19.4739666
1,2004,19.71739197
1,2004,7.302737713
2,2004,26.07077408
2,2004,17.08840752
1,2004,30.67149925
2,2004,19.88170433
1,2004,17.52657127
2,2004,33.95772934
2,2004,24.64673996
2,2004,23.55132866
2,2004,48.40186691
2,2004,47.97688675
1,2004,18.92869759
1,2004,13.14492798
2,2004,30.01425171
1,2004,25.76823235
1,2004,24.24508858
2,2004,31.17225647
1,2004,13.00800133
1,2004,19.9923172
2,2004,14.24033928
2,2004,6.572463989
2,2004,15.33574963
1,2004,38.62965775
2,2004,18.98711777
1,2004,19.96081734
1,2004,12.59722328
1,2004,5.78650713
2,2004,25.58688736
1,2004,29.57608795
2,2004,24.2085762
1,2004,30.67149925
2,2004,16.97886467
2,2004,10.07777882
2,2004,20.44766426
2,2004,27.38526726
1,2004,46.00725174
1,2004,16.43115997
2,2004,34.50543594
1,2004,29.57608795
2,2004,22.39506149
1,2004,30.67149925
1,2004,68.46316528
2,2004,17.52657127
2,2004,21.06559181
1,2004,24.64673996
1,2004,10.95410728
1,2004,41.62560272
1,2004,37.24396133
2,2004,38.9479332
2,2004,31.21920586
1,2004,32.86231995
2,2004,32.86231995
1,2004,13.69263363
1,2004,16.97886467
2,2004,14.72451019
2,2004,13.2909832
2,2004,6.815888405
1,2004,28.16770363
1,2004,19.71739197
2,2004,19.16968727
2,2004,6.024758816
1,2004,15.77391434
2,2004,10.95410728
1,2004,34.17681503
1,2004,18.62198067
1,2004,11.39227104
1,2004,32.86231995
2,2004,27.38526726
1,2004,15.33574963
1,2004,10.95410728
1,2004,24.94165993
2,2004,23.00362587
2,2004,17.52657127
2,2004,19.40441704
2,2004,23.36876106
1,2004,13.25446892
1,2004,10.95410728
2,2004,18.50027084
1,2004,13.69263363
1,2004,19.16968727
1,2004,23.00362587
1,2004,20.00315285
2,2004,27.38526726
2,2004,20.81280136
2,2004,32.86231995
2,2004,15.43548965
1,2004,9.201450348
1,2004,24.64673996
1,2004,22.78454208
2,2004,18.77846909
2,2004,25.03795815
1,2004,9.128421783
2,2004,15.33574963
2,2004,8.763285637
2,2004,24.86878204
1,2004,13.14492798
2,2004,2.190821409
2,2004,18.07427597
2,2004,10.68025398
1,2004,41.07789993
2,2004,9.639614105
1,2004,36.51368713
1,2004,17.92490196
1,2004,22.54837227
2,2004,29.02838326
2,2004,11.61135292
1,2004,18.07427597
2,2004,20.26509857
2,2004,19.16968727
2,2004,43.81642914
1,2004,50.07591629
2,2004,15.33574963
1,2004,15.88345432
1,2004,17.03972244
2,2004,52.57971191
2,2004,17.69088173
2,2004,17.52657127
2,2004,18.07427597
2,2004,27.38526726
1,2004,32.86231995
1,2004,38.23979187
2,2004,27.38526726
1,2004,13.69263363
1,2004,32.42415619
2,2004,29.57608795
1,2004,12.53149796
1,2004,34.59191513
2,2004,12.59722328
2,2004,16.4888134
2,2004,21.90821457
2,2004,23.73389816
1,2004,36.51368713
2,2004,35.60084534
2,2004,27.34144974
2,2004,12.59722328
2,2004,44.36413193
1,2004,14.41329861
1,2004,13.40267181
1,2004,24.09903526
2,2004,21.96298409
1,2004,30.12379456
2,2004,15.60960293
1,2004,14.24033928
1,2004,11.88520622
1,2004,21.90821457
1,2004,15.02277565
2,2004,40.16505814
1,2004,23.55132866
2,2004,11.8304348
1,2004,11.16889286
2,2004,9.858695984
1,2004,13.16245461
2,2004,9.858695984
1,2004,11.77566433
2,2004,18.0134201
2,2004,13.69263363
1,2004,18.07427597
1,2004,18.62198067
1,2004,42.56452942
2,2004,11.72733784
2,2004,23.55132866
2,2004,15.33574963
1,2004,24.64673996
2,2004,24.64673996
2,2004,12.77979183
2,2004,26.28985596
2,2004,18.07427597
1,2004,27.38526726
2,2004,19.16968727
1,2004,24.79087257
1,2004,32.86231995
2,2004,18.77846909
2,2004,46.55495071
2,2004,16.43115997
1,2004,19.71739197
1,2004,13.14492798
2,2004,17.03972244
1,2004,31.64519882
2,2004,23.34954262
1,2004,8.881708145
1,2004,15.33574963
2,2004,10.47784138
2,2004,20.81280136
1,2004,13.14492798
1,2004,14.78804398
1,2004,6.901087284
1,2004,17.1952095
2,2004,16.45142555
1,2004,26.28985596
1,2004,25.55958366
1,2004,3.667966127
2,2004,15.33574963
1,2004,19.16968727
1,2004,58.05676651
2,2004,28.48067856
1,2004,10.95410728
2,2004,37.24396133
2,2004,11.50181293
1,2004,35.60084534
1,2004,22.07408905
1,2004,16.43115997
2,2004,21.22741508
2,2004,13.14492798
2,2004,19.16968727
2,2004,8.215579987
2,2004,19.16968727
1,2004,43.81642914
1,2004,13.69263363
2,2004,14.24033928
1,2004,17.52657127
2,2004,15.33574963
2,2004,13.13584423
2,2004,17.62182426
1,2004,16.55287361
2,2004,11.56266785
2,2004,27.93297195
2,2004,30.25419998
1,2004,21.90821457
2,2004,26.83756065
2,2004,12.53149796
1,2004,21.41030121
2,2004,16.43115997
2,2004,13.94159031
1,2004,16.79629707
2,2004,24.09903526
2,2004,17.52657127
1,2004,26.28985596
2,2004,9.858695984
1,2004,27.38526726
1,2004,43.26872253
1,2004,38.33937454
2,2004,37.24396133
1,2004,38.9479332
1,2004,18.25684357
2,2004,27.93187523
2,2004,10.51594257
2,2004,15.33574963
2,2004,15.09232426
1,2004,11.19753075
1,2004,22.45591927
1,2004,24.97536278
1,2004,35.71477127
1,2004,42.72101593
2,2004,19.05357361
1,2004,12.04951763
1,2004,29.21095085
2,2004,14.60547543
1,2004,29.21095085
2,2004,12.70676327
2,2004,16.97886467
1,2004,29.29916954
2,2004,26.83756065
1,2004,24.34245872
1,2004,30.12379456
2,2004,14.45942116
2,2004,21.90821457
1,2004,33.95772934
2,2004,31.54782867
1,2004,21.90821457
2,2004,27.38526726
1,2004,26.28985596
1,2004,26.28985596
2,2004,24.64673996
2,2004,27.38526726
1,2004,16.7299099
1,2004,25.51394081
1,2004,10.95410728
2,2004,19.16968727
2,2004,14.60547543
1,2004,27.27572632
1,2004,38.33937454
2,2004,8.462047577
2,2004,35.60084534
1,2004,35.05314255
1,2004,22.01775551
2,2004,30.67149925
2,2004,19.71739197
1,2004,20.44766426
2,2004,25.39361191
1,2004,21.58885193
2,2004,35.60084534
2,2004,19.71739197
1,2004,25.2787075
1,2004,41.38218307
2,2004,11.31924438
2,2004,11.68438053
2,2004,34.50543594
2,2004,10.51594257
2,2004,15.33574963
1,2004,5.477601051
1,2004,12.41465473
2,2004,22.45591927
2,2004,16.43115997
2,2004,20.26509857
2,2004,19.96081734
2,2004,14.24033928
1,2004,12.59722328
2,2004,11.68438053
2,2004,16.97886467
1,2004,15.33574963
2,2004,14.78804398
2,2004,3.89479351
2,2004,15.88345432
2,2004,19.16968727
1,2004,49.51256561
2,2004,16.43115997
1,2004,9.551980972
2,2004,17.52657127
1,2004,28.14000511
1,2004,12.59722328
1,2004,29.57608795
2,2004,13.69263363
1,2004,13.69263363
1,2004,18.07427597
1,2004,11.89303112
2,2004,22.39506149
